what,kind,bundleId,bundleVersion,description,time
started,bundle,org.guvnor.tools,5.2.1.Final,"org.guvnor.tools",1372193383396
started,bundle,org.hibernate.eclipse,3.4.1.v20111025-0625-H210-Final,"org.hibernate.eclipse",1372193383419
started,bundle,org.hibernate.eclipse.console,3.4.1.v20111025-0625-H210-Final,"org.hibernate.eclipse.console",1372193383463
started,bundle,org.hibernate.eclipse.jdt.ui,3.4.1.v20111025-0625-H210-Final,"org.hibernate.eclipse.jdt.ui",1372193383477
started,bundle,org.jboss.ide.eclipse.as.core,2.2.0.v20111110-1751-H262-Final,"org.jboss.ide.eclipse.as.core",1372193383488
started,bundle,org.jboss.tools.esb.project.core,1.4.1.v20111111-0222-H200-Final,"org.jboss.tools.esb.project.core",1372193383497
started,bundle,org.jboss.tools.esb.project.ui,1.4.1.v20111111-0222-H200-Final,"org.jboss.tools.esb.project.ui",1372193383530
started,bundle,org.jboss.tools.jmx.core,1.2.0.v20111025-2055-H161-Final,"org.jboss.tools.jmx.core",1372193383540
os,sysinfo,,,"macosx",1372193383544
arch,sysinfo,,,"x86_64",1372193383544
ws,sysinfo,,,"cocoa",1372193383544
locale,sysinfo,,,"en_US",1372193383544
processors,sysinfo,,,"4",1372193383544
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1372193383544
java.runtime.version,sysinfo,,,"1.6.0_45-b06-451-11M4406",1372193383544
java.specification.name,sysinfo,,,"Java Platform API Specification",1372193383544
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1372193383544
java.specification.version,sysinfo,,,"1.6",1372193383544
java.vendor,sysinfo,,,"Apple Inc.",1372193383544
java.version,sysinfo,,,"1.6.0_45",1372193383544
java.vm.info,sysinfo,,,"mixed mode",1372193383544
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1372193383544
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1372193383544
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1372193383544
java.vm.specification.version,sysinfo,,,"1.0",1372193383544
java.vm.vendor,sysinfo,,,"Apple Inc.",1372193383544
java.vm.version,sysinfo,,,"20.45-b01-451",1372193383544
started,bundle,org.eclipse.m2e.usagedata,1.0.0.201106061504,"org.eclipse.m2e.usagedata",1372193383573
started,bundle,org.eclipse.rse.services,3.2.200.201211090626,"org.eclipse.rse.services",1372193383787
